Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Virtual System,Event ID,Stage,Authentication Method,Tunnel Type,Source User,Source Region,Machine Name,Public IP,Public IPv6,Private IP,Private IPv6,Host ID,Serial Number,Client Version,Client OS,Client OS Version,Repeat Count,Reason,Error,Description,Status,Location,Login Duration,Connect Method,Error Code,Portal,Sequence Number,Action Flags,High Res Timestamp,Selection Type,Response Time,Priority,Attempted Gateways,Gateway,DG Hierarchy Level 1,DG Hierarchy Level 2,DG Hierarchy Level 3,DG Hierarchy Level 4,Virtual System Name,Device Name,Virtual System ID,cluster_name
1,2024/08/12 10:46:45,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 10:46:45,vsys1,gateway-tunnel-notify,tunnel,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.0,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"lifetime will expire",success,,0,,0,test,7401806033582030978,0x0,2024-08-12T10:46:45.432-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:16:26,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:16:26,vsys1,gateway-hip-check,host-info,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.0,any,,1,,,"HIP report is not needed",success,,0,,0,test,7401806033582030977,0x0,2024-08-12T09:16:26.224-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:16:26,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:16:26,vsys1,gateway-tunnel-latency,tunnel,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,172.16.65.2,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.0,any,,1,,,"Pre-tunnel latency: 1ms, Post-tunnel latency: 1ms",success,,0,,0,test,7401806033582030976,0x0,2024-08-12T09:16:26.224-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:16:26,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:16:26,vsys1,gateway-connected,connected,local-database,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.0,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582030975,0x0,2024-08-12T09:16:26.223-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:16:26,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:16:26,vsys1,gateway-setup-ipsec,tunnel,,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.0,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582030974,0x0,2024-08-12T09:16:26.223-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:16:16,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:16:16,vsys1,gateway-getconfig,configuration,,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.0,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"Config name: test, Client region: 172.16.0.0-172.31.255.255.",success,,0,,0,test,7401806033582030973,0x0,2024-08-12T09:16:16.546-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:16:16,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:16:16,vsys1,gateway-register,login,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.0,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582030972,0x0,2024-08-12T09:16:16.370-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:16:16,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:16:16,vsys1,gateway-auth,login,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.0,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,user-logon,0,test,7401806033582030971,0x0,2024-08-12T09:16:16.367-07:00,auto,,,,gp,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:16:15,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:16:15,vsys1,gateway-prelogin,before-login,,,,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,,6.2.0,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582030970,0x0,2024-08-12T09:16:16.180-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:16:15,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:16:15,vsys1,portal-getconfig,configuration,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.0,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"Config name: test, Machine Certificate CN : ",success,,0,user-logon,0,gptest,7401806033582030969,0x0,2024-08-12T09:16:15.775-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:16:15,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:16:15,vsys1,portal-auth,login,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.0,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,user-logon,0,gptest,7401806033582030968,0x0,2024-08-12T09:16:15.775-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:16:15,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:16:15,vsys1,portal-prelogin,before-login,,,,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,,6.2.0,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,gptest,7401806033582030967,0x0,2024-08-12T09:16:15.723-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:16:07,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:16:07,vsys1,portal-prelogin,before-login,,,,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,,6.2.0,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,gptest,7401806033582030966,0x0,2024-08-12T09:16:07.942-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:16:07,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:16:07,vsys1,portal-prelogin,before-login,,,,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,,6.2.0,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,gptest,7401806033582030965,0x0,2024-08-12T09:16:07.221-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:15:27,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:15:27,vsys1,gateway-logout,logout,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"client logout",success,,5650,,0,test,7401806033582030964,0x0,2024-08-12T09:15:27.193-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:15:27,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:15:27,vsys1,gateway-config-release,configuration,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582030963,0x0,2024-08-12T09:15:27.193-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:13:03,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:13:03,vsys1,portal-getconfig,configuration,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"Config name: test, Machine Certificate CN : ",success,,0,user-logon,0,gptest,7401806033582030962,0x0,2024-08-12T09:13:03.679-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:13:03,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:13:03,vsys1,portal-auth,login,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,user-logon,0,gptest,7401806033582030961,0x0,2024-08-12T09:13:03.678-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:13:02,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:13:02,vsys1,portal-prelogin,before-login,,,,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,gptest,7401806033582030960,0x0,2024-08-12T09:13:02.617-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 09:11:33,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 09:11:33,vsys1,gateway-tunnel-notify,tunnel,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"lifetime will expire",success,,0,,0,test,7401806033582030959,0x0,2024-08-12T09:11:33.513-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 07:41:22,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 07:41:22,vsys1,gateway-hip-check,host-info,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,any,,1,,,"HIP report is not needed",success,,0,,0,test,7401806033582030958,0x0,2024-08-12T07:41:23.707-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 07:41:22,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 07:41:22,vsys1,gateway-tunnel-latency,tunnel,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,172.16.65.2,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,any,,1,,,"Pre-tunnel latency: 10ms, Post-tunnel latency: 1ms",success,,0,,0,test,7401806033582030957,0x0,2024-08-12T07:41:23.707-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 07:41:22,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 07:41:22,vsys1,gateway-connected,connected,local-database,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582030956,0x0,2024-08-12T07:41:23.706-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 07:41:22,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 07:41:22,vsys1,gateway-setup-ipsec,tunnel,,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582030955,0x0,2024-08-12T07:41:23.705-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 07:41:17,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 07:41:17,vsys1,gateway-getconfig,configuration,,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"Config name: test, Client region: 172.16.0.0-172.31.255.255.",success,,0,,0,test,7401806033582030954,0x0,2024-08-12T07:41:18.024-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 07:41:17,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 07:41:17,vsys1,gateway-register,login,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582030953,0x0,2024-08-12T07:41:17.888-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 07:41:17,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 07:41:17,vsys1,gateway-auth,login,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,user-logon,0,test,7401806033582030952,0x0,2024-08-12T07:41:17.885-07:00,auto,,,,gp,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 07:41:15,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 07:41:15,vsys1,gateway-prelogin,before-login,,,,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582030951,0x0,2024-08-12T07:41:16.726-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 07:40:11,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 07:40:11,vsys1,gateway-logout,logout,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"user session expired",success,,8731,,0,test,7401806033582030950,0x0,2024-08-12T07:40:12.261-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 07:40:11,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 07:40:11,vsys1,gateway-config-release,configuration,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582030949,0x0,2024-08-12T07:40:12.261-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 05:15:19,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 05:15:19,vsys1,portal-getconfig,configuration,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"Config name: test, Machine Certificate CN : ",success,,0,user-logon,0,gptest,7401806033582030948,0x0,2024-08-12T05:15:19.699-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 05:15:19,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 05:15:19,vsys1,portal-auth,login,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,user-logon,0,gptest,7401806033582030947,0x0,2024-08-12T05:15:19.699-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 05:15:19,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 05:15:19,vsys1,portal-prelogin,before-login,,,,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,gptest,7401806033582030946,0x0,2024-08-12T05:15:19.640-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 05:14:47,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 05:14:47,vsys1,gateway-hip-check,host-info,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,any,,1,,,"HIP report is not needed",success,,0,,0,test,7401806033582030945,0x0,2024-08-12T05:14:48.012-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 05:14:47,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 05:14:47,vsys1,gateway-tunnel-latency,tunnel,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,172.16.65.2,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,any,,1,,,"Pre-tunnel latency: 1ms, Post-tunnel latency: 1ms",success,,0,,0,test,7401806033582030944,0x0,2024-08-12T05:14:48.012-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 05:14:47,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 05:14:47,vsys1,gateway-connected,connected,local-database,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582030943,0x0,2024-08-12T05:14:48.011-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 05:14:47,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 05:14:47,vsys1,gateway-setup-ipsec,tunnel,,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582030942,0x0,2024-08-12T05:14:48.011-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 05:14:41,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 05:14:41,vsys1,gateway-getconfig,configuration,,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"Config name: test, Client region: 172.16.0.0-172.31.255.255.",success,,0,,0,test,7401806033582030941,0x0,2024-08-12T05:14:42.005-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 05:14:41,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 05:14:41,vsys1,gateway-register,login,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582030940,0x0,2024-08-12T05:14:41.937-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 05:14:41,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 05:14:41,vsys1,gateway-auth,login,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,user-logon,0,test,7401806033582030939,0x0,2024-08-12T05:14:41.935-07:00,auto,,,,gp,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 05:14:41,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 05:14:41,vsys1,gateway-prelogin,before-login,,,,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582030938,0x0,2024-08-12T05:14:41.804-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 05:14:40,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 05:14:40,vsys1,portal-getconfig,configuration,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"Config name: test, Machine Certificate CN : ",success,,0,user-logon,0,gptest,7401806033582030937,0x0,2024-08-12T05:14:41.452-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 05:14:40,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 05:14:40,vsys1,portal-auth,login,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,user-logon,0,gptest,7401806033582030936,0x0,2024-08-12T05:14:41.451-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/12 05:14:39,007251000358572,GLOBALPROTECT,0,2816,2024/08/12 05:14:39,vsys1,portal-prelogin,before-login,,,,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,,6.2.3,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,gptest,7401806033582030935,0x0,2024-08-12T05:14:40.123-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
